Date,Time,Generation(MW),Demand(MW),Loadshed,Gas,Liquid Fuel,Coal,Hydro,Solar,Wind,Temperature(2M),Humidity(2M),Wind Speed(10M),Remarks,,,,,,
01-05-2025,11:00:00,10422,10422,0,5392,232,2394,40,581,0,32.16,14.61,101.09,,,,,,,
01-05-2025,12:00:00,10974,10974,0,5756,299,2420,40,668,0,32.89,14.44,101.03,Day Peak,,,,,,
01-05-2025,13:00:00,11176,11176,0,5996,303,2419,40,636,1,33.35,14.24,100.95,,,,,,,
01-05-2025,14:00:00,10542,10542,0,5590,204,2325,40,592,17,33.63,14.08,100.86,,,,,,,
01-05-2025,15:00:00,10041,10041,0,5300,213,2272,40,419,18,33.66,13.96,100.8,,,,,,,
01-05-2025,16:00:00,9705,9705,0,5004,270,2338,40,275,0,33.42,13.81,100.77,,,,,,,
01-05-2025,17:00:00,9106,9106,0,4741,192,2292,20,96,0,32.92,13.74,100.75,,,,,,,
01-05-2025,18:00:00,9009,9009,0,4756,164,2291,20,19,0,32.18,13.67,100.78,,,,,,,
01-05-2025,19:00:00,10939,10939,0,6102,395,2675,40,0,0,30.65,14.92,100.83,,,,,,,
01-05-2025,20:00:00,11369,11369,0,6446,511,2633,40,0,0,29.68,15.15,100.88,,,,,,,
01-05-2025,21:00:00,11428,11428,0,6640,394,2582,40,0,0,28.66,15.35,100.92,Evening Peak,,,,,,
01-05-2025,22:00:00,11241,11241,0,6675,172,2585,40,0,0,27.92,15.31,100.95,,,,,,,
01-05-2025,23:00:00,11077,11077,0,6718,142,2397,40,0,0,27.47,15.03,100.96,,,,,,,
02-05-2025,00:00:00,13458,13458,0,6667,818,3754,40,0,2,27.08,14.83,100.93,,,,,,,
02-05-2025,01:00:00,10670,10670,0,6416,126,2316,40,0,0,26.24,15.13,100.88,,,,,,,
02-05-2025,02:00:00,10386,10386,0,6149,125,2298,40,0,15,25.5,15.4,100.85,,,,,,,
02-05-2025,03:00:00,10052,10052,0,5829,121,2299,40,0,0,24.89,15.7,100.82,,,,,,,
02-05-2025,04:00:00,9662,9662,0,5479,90,2293,40,0,0,24.61,15.76,100.82,,,,,,,
02-05-2025,05:00:00,9454,9454,0,5478,0,2217,0,0,0,24.45,15.71,100.85,,,,,,,
02-05-2025,06:00:00,9271,9271,0,5274,0,2217,0,18,3,24.19,15.9,100.89,,,,,,,
02-05-2025,07:00:00,9685,9685,0,5535,34,2218,40,140,0,25.34,16.16,100.96,,,,,,,
02-05-2025,08:00:00,9904,9904,0,5489,171,2233,40,256,0,27.76,14.66,101,,,,,,,
02-05-2025,09:00:00,10163,10163,0,5575,117,2233,40,476,0,29.31,14.14,101.04,,,,,,,
02-05-2025,10:00:00,10323,10323,0,5740,104,2233,40,532,0,30.43,14.42,101.04,,,,,,,
02-05-2025,11:00:00,10946,10946,0,5965,130,2360,40,672,0,31.3,14.56,101,,,,,,,
02-05-2025,12:00:00,11646,11680,32,6083,294,2750,40,694,20,32.03,14.57,100.94,Day Peak,,,,,,
02-05-2025,13:00:00,12277,12360,79,6246,474,3064,40,635,39,32.55,14.5,100.85,,,,,,,
02-05-2025,14:00:00,11593,11690,93,5693,498,2974,40,603,22,32.83,14.4,100.76,,,,,,,
02-05-2025,15:00:00,11854,11940,82,6001,511,3039,40,485,2,32.87,14.24,100.67,,,,,,,
02-05-2025,16:00:00,11571,11650,75,5888,485,3080,40,301,2,32.73,14.2,100.58,,,,,,,
02-05-2025,17:00:00,11244,11300,53,5773,453,3080,40,128,0,32.32,14.31,100.54,,,,,,,
02-05-2025,18:00:00,11183,11235,50,5658,508,3175,40,20,0,31.31,14.69,100.55,,,,,,,
02-05-2025,19:00:00,13144,13144,0,6447,1035,3622,40,0,0,29.09,16.73,100.59,,,,,,,
02-05-2025,20:00:00,13622,13622,0,6472,1096,3873,40,0,7,28.28,16.66,100.65,,,,,,,
02-05-2025,21:00:00,13647,13647,0,6693,978,3762,40,0,1,27.71,16.51,100.71,,,,,,,
02-05-2025,22:00:00,13441,13441,0,6626,844,3757,40,0,2,27.2,16.26,100.74,,,,,,,
02-05-2025,23:00:00,13490,13490,0,6710,803,3758,40,0,3,26.91,15.97,100.74,,,,,,,
03-05-2025,00:00:00,14146,14146,0,5978,1523,4287,40,0,0,26.56,15.73,100.71,,,,,,,
03-05-2025,01:00:00,12927,12927,0,6396,690,3633,40,0,0,26,15.72,100.68,,,,,,,
03-05-2025,02:00:00,12348,12348,0,6457,538,3415,40,0,0,25.38,15.77,100.65,,,,,,,
03-05-2025,03:00:00,11947,11947,0,6478,348,3287,40,0,10,24.89,15.8,100.64,,,,,,,
03-05-2025,04:00:00,11534,11534,0,6488,218,3006,40,0,6,24.58,15.78,100.64,,,,,,,
03-05-2025,05:00:00,11347,11347,0,6349,203,2965,40,0,13,24.45,15.71,100.67,,,,,,,
03-05-2025,06:00:00,10969,10969,0,6205,230,2688,40,23,10,24.46,15.72,100.74,,,,,,,
03-05-2025,07:00:00,11304,11304,0,6284,365,2690,40,146,3,25.87,16.19,100.83,,,,,,,
03-05-2025,08:00:00,11414,11414,0,6250,386,2717,40,314,0,28.56,14.98,100.91,,,,,,,
03-05-2025,09:00:00,11739,11739,0,6299,439,2778,40,480,0,29.85,14.87,100.95,,,,,,,
03-05-2025,10:00:00,11998,11998,0,6310,481,2819,40,598,0,30.86,15.04,100.97,,,,,,,
03-05-2025,11:00:00,12436,12436,0,6550,508,2950,40,629,5,31.87,15.03,100.93,,,,,,,
03-05-2025,12:00:00,12706,12706,0,6634,587,3008,40,592,6,32.68,14.88,100.84,Day Peak,,,,,,
03-05-2025,13:00:00,12610,12640,29,6485,647,3005,40,573,17,33.21,14.68,100.74,,,,,,,
03-05-2025,14:00:00,12411,12411,0,6374,619,2972,40,527,5,33.51,14.56,100.63,,,,,,,
03-05-2025,15:00:00,12721,12721,0,6569,698,3088,40,437,8,33.42,14.42,100.54,,,,,,,
03-05-2025,16:00:00,12825,12825,0,6518,801,3313,40,288,8,32.94,14.41,100.47,,,,,,,
03-05-2025,17:00:00,12759,12759,0,6558,818,3346,40,130,5,32.14,14.48,100.43,,,,,,,
03-05-2025,18:00:00,12524,12524,0,6265,943,3403,38,19,0,31.03,15.01,100.43,,,,,,,
03-05-2025,19:00:00,14162,14162,0,6480,1654,3934,37,0,0,28.95,16.14,100.49,,,,,,,
03-05-2025,20:00:00,14876,14886,10,6329,1884,4384,38,0,0,27.89,16.28,100.56,Evening Peak,,,,,,
03-05-2025,21:00:00,14769,14769,0,6192,1865,4361,38,0,0,27.32,16.57,100.63,,,,,,,
03-05-2025,22:00:00,14060,14060,0,5880,1596,4234,40,0,0,26.82,17.02,100.69,,,,,,,
03-05-2025,23:00:00,14274,14274,0,6052,1572,4281,40,0,0,26.41,17.46,100.71,,,,,,,
04-05-2025,00:00:00,13905,13916,11,6223,1434,3878,40,0,2,26.06,17.78,100.69,,,,,,,
04-05-2025,01:00:00,13515,13515,0,5850,1258,4117,40,0,0,25.72,18.05,100.64,,,,,,,
04-05-2025,02:00:00,13216,13216,0,5874,1112,3915,40,0,1,25.42,18.29,100.58,,,,,,,
04-05-2025,03:00:00,12758,12758,0,5852,917,3728,40,0,1,25.17,18.48,100.54,,,,,,,
04-05-2025,04:00:00,12318,12318,0,5844,695,3528,40,0,2,24.96,18.58,100.53,,,,,,,
04-05-2025,05:00:00,12115,12115,0,5892,636,3365,40,0,2,24.75,18.59,100.54,,,,,,,
04-05-2025,06:00:00,11795,11795,0,5896,593,3249,40,28,6,24.74,18.6,100.58,,,,,,,
04-05-2025,07:00:00,11956,11956,0,6023,578,3215,40,121,6,26.11,18.87,100.64,,,,,,,
04-05-2025,08:00:00,11974,11974,0,6073,634,3127,40,278,0,27.99,17.81,100.7,,,,,,,
04-05-2025,09:00:00,12558,12558,0,6283,750,3225,40,435,1,29.66,17.02,100.75,,,,,,,
04-05-2025,10:00:00,13076,13076,0,6327,842,3462,40,536,0,30.51,16.89,100.77,,,,,,,
04-05-2025,11:00:00,13360,13360,0,6174,904,3613,40,656,0,31.27,16.95,100.76,,,,,,,
04-05-2025,12:00:00,13684,13684,0,6084,1030,3785,40,570,1,31.9,16.96,100.7,Day Peak,,,,,,
04-05-2025,13:00:00,13826,13826,0,5993,1227,3820,40,462,16,32.25,16.98,100.63,,,,,,,
04-05-2025,14:00:00,13250,13250,0,5770,1251,3578,40,324,12,32.36,16.94,100.53,,,,,,,
04-05-2025,15:00:00,13248,13300,50,5945,1248,3401,40,339,8,32.26,16.85,100.47,,,,,,,
04-05-2025,16:00:00,13032,13090,55,5930,1204,3406,40,220,6,31.96,16.75,100.41,,,,,,,
04-05-2025,17:00:00,12840,12900,57,5908,1184,3406,40,118,11,31.01,17,100.4,,,,,,,
04-05-2025,18:00:00,12672,12730,55,5751,1317,3358,40,15,12,29.86,17.43,100.43,,,,,,,
04-05-2025,19:00:00,14484,14520,34,6331,1824,3996,40,0,0,28.38,18.01,100.48,,,,,,,
04-05-2025,20:00:00,14538,14538,0,6212,1936,4064,40,0,0,27.57,18.27,100.55,,,,,,,
04-05-2025,21:00:00,14489,14489,0,6255,1853,4013,40,0,0,27.02,18.56,100.61,,,,,,,
04-05-2025,22:00:00,14217,14217,0,6338,1706,3820,40,0,0,26.56,18.83,100.65,,,,,,,
04-05-2025,23:00:00,14161,14172,11,6314,1606,3885,40,0,2,26.16,19,100.66,,,,,,,
05-05-2025,00:00:00,14479,14580,96,6132,1800,4185,40,0,0,25.8,19.07,100.63,,,,,,,
05-05-2025,01:00:00,13472,13472,0,6150,1185,3771,40,0,3,25.48,19.09,100.6,,,,,,,
05-05-2025,02:00:00,12933,12933,0,6096,943,3725,40,0,2,25.18,19.11,100.56,,,,,,,
05-05-2025,03:00:00,12648,12648,0,6151,891,3592,40,0,3,24.93,19.1,100.54,,,,,,,
05-05-2025,04:00:00,12316,12316,0,6065,826,3460,40,0,2,24.76,19.04,100.55,,,,,,,
05-05-2025,05:00:00,12041,12041,0,6002,666,3462,40,0,2,24.66,18.94,100.58,,,,,,,
05-05-2025,06:00:00,11719,11719,0,5844,626,3309,40,28,7,24.72,18.9,100.63,,,,,,,
05-05-2025,07:00:00,11960,11960,0,5867,663,3385,40,137,0,26.11,18.72,100.71,,,,,,,
05-05-2025,08:00:00,12041,12041,0,5675,689,3437,40,293,0,27.79,17.47,100.77,,,,,,,
05-05-2025,09:00:00,12541,12541,0,5950,743,3437,40,444,0,29.32,17.05,100.83,,,,,,,
05-05-2025,10:00:00,13049,13049,0,6174,872,3428,40,548,14,30.45,16.95,100.83,,,,,,,
05-05-2025,11:00:00,13390,13435,43,6027,1126,3497,40,635,2,31.3,16.85,100.82,,,,,,,
05-05-2025,12:00:00,13843,13890,45,6027,1475,3535,40,633,7,31.94,16.73,100.75,Day Peak,,,,,,
05-05-2025,13:00:00,14054,14110,53,5962,1599,3679,40,550,6,32.53,16.58,100.67,,,,,,,
05-05-2025,14:00:00,14044,14080,34,5914,1561,3757,40,447,7,32.97,16.38,100.57,,,,,,,
05-05-2025,15:00:00,14272,14300,27,6108,1559,3866,40,360,13,32.99,16.24,100.5,,,,,,,
05-05-2025,16:00:00,13961,14010,47,5881,1672,3760,40,280,10,32.74,16.21,100.44,,,,,,,
05-05-2025,17:00:00,13627,13680,51,5887,1706,3706,40,109,5,32.24,16.21,100.42,,,,,,,
05-05-2025,18:00:00,13303,13350,45,5714,1788,3570,40,13,2,31.31,16.53,100.43,,,,,,,
05-05-2025,19:00:00,15022,15080,55,6171,2524,4002,40,0,0,29.57,17.56,100.48,,,,,,,
05-05-2025,20:00:00,15153,15210,54,5927,2548,4359,40,0,0,28.67,17.59,100.54,,,,,,,
05-05-2025,21:00:00,15142,15180,36,6045,2469,4390,40,0,0,28.17,17.75,100.62,,,,,,,
05-05-2025,22:00:00,14927,14980,51,6047,2218,4412,40,0,0,27.71,18.09,100.66,,,,,,,
05-05-2025,23:00:00,14783,14825,40,6056,2116,4252,40,0,0,27.25,18.43,100.67,,,,,,,
06-05-2025,00:00:00,13802,13802,0,5915,1537,3997,40,0,0,26.82,18.63,100.64,,,,,,,
06-05-2025,01:00:00,14160,14260,96,6122,1531,4139,40,0,1,26.41,18.74,100.58,,,,,,,
06-05-2025,02:00:00,13729,13815,82,6249,1233,3921,40,0,3,26.06,18.81,100.54,,,,,,,
06-05-2025,03:00:00,13296,13380,80,9122,1098,3794,40,0,8,25.77,18.85,100.54,,,,,,,
06-05-2025,04:00:00,12938,13015,74,6134,932,3690,40,0,0,25.51,18.91,100.55,,,,,,,
06-05-2025,05:00:00,12582,12670,84,6029,795,3597,40,0,0,25.2,19,100.6,,,,,,,
06-05-2025,06:00:00,12149,12230,77,5925,731,3401,40,28,0,25.06,19.1,100.67,,,,,,,
06-05-2025,07:00:00,11865,11900,33,5705,709,3300,40,94,0,26.45,19.3,100.76,,,,,,,
06-05-2025,08:00:00,11894,11920,25,5736,733,3230,40,229,0,28.69,18.08,100.83,,,,,,,
06-05-2025,09:00:00,12486,12510,23,5961,837,3398,40,286,0,30.5,17.25,100.88,,,,,,,
06-05-2025,10:00:00,12733,12780,45,5948,929,3473,40,323,0,31.22,17,100.89,,,,,,,
06-05-2025,11:00:00,12649,12695,44,5862,880,3529,40,369,1,32.02,16.94,100.85,,,,,,,
06-05-2025,12:00:00,13039,13085,44,5709,1265,3507,40,542,10,32.88,16.88,100.78,Day Peak,,,,,,
06-05-2025,13:00:00,12575,12615,38,5777,1066,3224,40,579,14,33.48,16.77,100.68,,,,,,,
06-05-2025,14:00:00,12425,12425,0,5920,1054,3103,40,414,10,33.79,16.62,100.58,,,,,,,
06-05-2025,15:00:00,12594,12594,0,5737,1081,3348,40,463,12,33.74,16.44,100.5,,,,,,,
06-05-2025,16:00:00,12374,12374,0,5809,1029,3370,40,208,7,33.35,16.25,100.45,,,,,,,
06-05-2025,17:00:00,12251,12251,0,5907,927,3373,40,79,2,32.62,16.1,100.43,,,,,,,
06-05-2025,18:00:00,12436,12436,0,5867,1183,3399,40,23,0,31.73,16.25,100.45,,,,,,,
06-05-2025,19:00:00,14079,14115,34,6058,1909,3966,40,0,2,29.89,17.54,100.5,,,,,,,
06-05-2025,20:00:00,14500,14525,24,5944,2140,4103,40,0,0,28.67,17.67,100.57,,,,,,,
06-05-2025,21:00:00,14377,14377,0,6021,1891,4114,40,0,0,27.94,17.54,100.64,,,,,,,
06-05-2025,22:00:00,14127,14127,0,5868,1895,3995,40,0,0,27.35,17.68,100.67,,,,,,,
06-05-2025,23:00:00,13882,13882,0,5944,1569,3996,40,0,0,26.87,17.97,100.65,,,,,,,
07-05-2025,00:00:00,15745,15820,72,6038,2887,4447,40,0,0,26.42,18.23,100.6,,,,,,,
07-05-2025,01:00:00,13118,13118,0,5876,1101,3933,40,0,0,26.06,18.42,100.55,,,,,,,
07-05-2025,02:00:00,12744,12744,0,5862,1093,3677,40,0,0,25.75,18.58,100.53,,,,,,,
07-05-2025,03:00:00,12422,12422,0,5879,1070,3457,40,0,0,25.44,18.7,100.52,,,,,,,
07-05-2025,04:00:00,12103,12103,0,5944,991,3256,40,0,0,25.14,18.75,100.53,,,,,,,
07-05-2025,05:00:00,11874,11874,0,5880,882,3204,40,0,0,24.92,18.75,100.57,,,,,,,
07-05-2025,06:00:00,11524,11524,0,5937,787,2967,40,31,0,24.87,18.78,100.61,,,,,,,
07-05-2025,07:00:00,11808,11808,0,5822,850,3189,40,139,0,25.99,18.76,100.67,,,,,,,
07-05-2025,08:00:00,11869,11869,0,5695,895,3207,40,307,0,27.69,17.75,100.72,,,,,,,
07-05-2025,09:00:00,12542,12542,0,5880,947,3378,40,469,0,29.45,16.89,100.75,,,,,,,
07-05-2025,10:00:00,13084,13084,0,5830,925,3692,40,538,0,30.9,16.69,100.74,,,,,,,
07-05-2025,11:00:00,13487,13525,36,5896,1066,3748,40,612,0,32.16,16.63,100.68,,,,,,,
07-05-2025,12:00:00,13961,14000,37,5974,1394,3800,38,636,1,33.21,16.48,100.59,Day Peak,,,,,,
07-05-2025,13:00:00,14325,14375,48,5752,1682,3960,38,611,5,33.87,16.21,100.48,,,,,,,
07-05-2025,14:00:00,14247,14310,60,5652,1826,3889,38,555,10,34.2,15.95,100.38,,,,,,,
07-05-2025,15:00:00,14325,14400,72,5812,1870,3853,40,455,8,34.45,15.8,100.29,,,,,,,
07-05-2025,16:00:00,14328,14390,59,5900,2009,3867,40,275,5,34.39,15.61,100.23,,,,,,,
07-05-2025,17:00:00,14107,14140,32,5947,1931,3828,40,120,6,33.86,15.52,100.21,,,,,,,
07-05-2025,18:00:00,13665,13700,33,5807,1882,3734,40,17,2,32.91,15.75,100.24,,,,,,,
07-05-2025,19:00:00,15159,15200,39,5984,2626,4189,40,0,0,30.84,17.43,100.3,,,,,,,
07-05-2025,20:00:00,16063,16120,67,6098,3211,4426,40,0,0,29.9,17.46,100.38,Evening Peak,,,,,,
07-05-2025,21:00:00,16049,16100,49,6126,3107,4442,40,0,0,29.19,17.49,100.46,,,,,,,
07-05-2025,22:00:00,15756,15870,109,5951,2983,4443,40,0,0,28.54,17.75,100.51,,,,,,,
07-05-2025,23:00:00,15712,15820,103,6045,2842,4447,40,0,0,27.88,18.2,100.52,,,,,,,
08-05-2025,00:00:00,15768,15880,107,5806,3567,4013,40,0,0,27.39,18.79,100.5,,,,,,,
08-05-2025,01:00:00,15107,15250,137,5849,2492,4385,40,0,0,26.89,19.35,100.47,,,,,,,
08-05-2025,02:00:00,14571,14700,123,5788,2027,4376,40,0,0,26.44,19.69,100.44,,,,,,,
08-05-2025,03:00:00,14012,14090,74,5868,1538,4276,40,0,0,26.05,19.86,100.43,,,,,,,
08-05-2025,04:00:00,13645,13700,53,5903,1336,4083,40,0,0,25.75,19.94,100.44,,,,,,,
08-05-2025,05:00:00,13465,13500,33,5841,1334,3983,40,0,0,25.57,19.94,100.48,,,,,,,
08-05-2025,06:00:00,12923,12970,45,5792,1237,3695,40,35,0,25.59,19.93,100.52,,,,,,,
08-05-2025,07:00:00,12930,12990,57,5838,1226,3553,40,152,0,27.01,20.09,100.58,,,,,,,
08-05-2025,08:00:00,12844,12844,0,5869,1201,3342,40,320,0,29.36,19.14,100.64,,,,,,,
08-05-2025,09:00:00,13260,13260,0,5947,1246,3488,40,464,0,32.06,17.63,100.68,,,,,,,
08-05-2025,10:00:00,13728,13770,40,5940,1284,3666,40,576,1,34.02,16.77,100.68,,,,,,,
08-05-2025,11:00:00,14267,14321,52,5820,1601,3905,40,610,11,35.49,16.47,100.65,,,,,,,
08-05-2025,12:00:00,14830,14895,62,5844,1934,4038,39,649,6,36.58,16.19,100.55,Day Peak,,,,,,
08-05-2025,13:00:00,15127,15185,55,5846,2262,4018,40,631,12,37.24,16.11,100.44,,,,,,,
08-05-2025,14:00:00,15126,15210,80,5813,2237,4176,40,534,15,37.42,15.94,100.34,,,,,,,
08-05-2025,15:00:00,15070,15220,143,5871,2296,4080,40,428,17,36.87,15.76,100.27,,,,,,,
08-05-2025,16:00:00,14792,14980,180,5812,2510,3849,40,244,16,36.59,15.79,100.24,,,,,,,
08-05-2025,17:00:00,14462,14670,199,5506,3143,3388,40,113,12,36.04,15.81,100.25,,,,,,,
08-05-2025,18:00:00,14165,14220,53,5478,3168,3215,40,25,7,35,16.27,100.29,,,,,,,
08-05-2025,19:00:00,15677,15760,79,5874,3695,3736,40,0,5,32.89,18.5,100.37,,,,,,,
08-05-2025,20:00:00,15746,16000,243,5670,3892,3842,40,0,8,31.39,18.36,100.46,,,,,,,
08-05-2025,21:00:00,16036,16170,128,5838,3892,3938,40,0,1,30.49,18.4,100.55,Evening Peak,,,,,,
08-05-2025,22:00:00,16026,16150,118,5810,3840,4000,40,0,0,29.58,19.23,100.62,,,,,,,
08-05-2025,23:00:00,15919,16050,125,5866,3648,4019,40,0,0,28.83,20.05,100.63,,,,,,,
09-05-2025,00:00:00,15944,16180,225,5307,3896,4464,40,0,0,28.33,20.35,100.6,,,,,,,
09-05-2025,01:00:00,15253,15420,159,5702,3168,4015,40,0,0,27.95,20.36,100.54,,,,,,,
09-05-2025,02:00:00,14610,14770,153,5717,2504,4016,40,0,0,27.61,20.27,100.49,,,,,,,
09-05-2025,03:00:00,14194,14350,149,5767,2040,4017,40,0,0,27.28,20.17,100.46,,,,,,,
09-05-2025,04:00:00,13887,14020,127,5787,1717,4012,40,0,0,26.97,20.06,100.46,,,,,,,
09-05-2025,05:00:00,13472,13570,94,5763,1322,4014,40,0,0,26.66,19.97,100.49,,,,,,,
09-05-2025,06:00:00,12000,12070,67,5341,965,3405,40,27,0,26.42,19.96,100.55,,,,,,,
09-05-2025,07:00:00,12054,12100,44,5374,1014,3321,40,132,0,27.41,20.09,100.64,,,,,,,
09-05-2025,08:00:00,12211,12211,0,5420,1072,3369,40,282,0,29.93,19.01,100.73,,,,,,,
09-05-2025,09:00:00,12221,12221,0,5469,1119,3220,40,460,0,32.72,17.37,100.8,,,,,,,
09-05-2025,10:00:00,12680,12680,0,5721,970,3353,40,575,0,34.46,16.52,100.8,,,,,,,
09-05-2025,11:00:00,13033,13033,0,5653,938,3736,40,640,4,35.85,16.01,100.75,,,,,,,
09-05-2025,12:00:00,13556,13556,0,5577,1173,3969,40,655,3,36.9,15.69,100.67,Day Peak,,,,,,
09-05-2025,13:00:00,13896,14000,99,5429,1462,4108,40,605,14,37.36,15.51,100.56,,,,,,,
09-05-2025,14:00:00,13635,13730,91,5482,1550,3785,40,566,18,37.64,15.48,100.45,,,,,,,
09-05-2025,15:00:00,13986,14100,109,5704,1536,4068,40,434,20,37.6,15.23,100.36,,,,,,,
09-05-2025,16:00:00,13573,13700,121,5201,1600,4146,40,257,17,37.33,15.24,100.3,,,,,,,
09-05-2025,17:00:00,13334,13480,139,5311,1765,3773,40,103,13,37.13,14.91,100.28,,,,,,,
09-05-2025,18:00:00,12947,13050,98,4846,1963,3738,40,16,2,35.77,15.13,100.31,,,,,,,
09-05-2025,19:00:00,14838,15050,202,5442,2776,4251,40,0,6,33.1,17.46,100.36,,,,,,,
09-05-2025,20:00:00,15791,15920,123,5496,3540,4411,40,0,7,31.64,17.3,100.43,,,,,,,
09-05-2025,21:00:00,16084,16200,111,5446,3810,4455,40,0,0,30.46,17.21,100.5,Evening Peak,,,,,,
09-05-2025,22:00:00,16121,16230,104,5534,3876,4426,40,0,0,29.56,17.53,100.54,,,,,,,
09-05-2025,23:00:00,16163,16330,159,5480,3935,4464,40,0,0,28.95,18.4,100.55,,,,,,,
10-05-2025,00:00:00,16363,16690,312,5536,3568,5024,40,0,0,28.23,19.18,100.52,,,,,,,
10-05-2025,01:00:00,15578,15820,231,5147,3590,4466,40,0,0,27.6,19.55,100.48,,,,,,,
10-05-2025,02:00:00,15162,15380,208,5100,3208,4469,40,0,0,27.18,19.69,100.45,,,,,,,
10-05-2025,03:00:00,14827,15000,165,5287,2695,4469,40,0,0,26.91,19.71,100.44,,,,,,,
10-05-2025,04:00:00,14270,14440,162,5289,2141,4465,40,0,0,26.72,19.67,100.43,,,,,,,
10-05-2025,05:00:00,14084,14230,139,5374,2044,4296,40,0,0,26.54,19.68,100.45,,,,,,,
10-05-2025,06:00:00,13475,13710,224,5187,2016,3878,40,29,0,26.57,19.76,100.51,,,,,,,
10-05-2025,07:00:00,13359,13550,182,4948,2063,3831,40,140,0,27.74,20.07,100.6,,,,,,,
10-05-2025,08:00:00,13326,13480,147,4936,2065,3708,40,301,0,29.97,19.62,100.68,,,,,,,
10-05-2025,09:00:00,13269,13410,135,4863,1982,3661,40,447,0,33.19,17.75,100.72,,,,,,,
10-05-2025,10:00:00,13529,13700,163,5045,1926,3646,40,553,0,35.39,16.56,100.72,,,,,,,
10-05-2025,11:00:00,13991,14260,257,4957,2383,3647,40,629,4,36.71,16.39,100.7,,,,,,,
10-05-2025,12:00:00,14203,14460,245,5007,2475,3703,40,643,11,37.82,16.35,100.62,Day Peak,,,,,,
10-05-2025,13:00:00,14232,14650,399,4929,2494,3787,40,625,13,38.47,16.07,100.53,,,,,,,
10-05-2025,14:00:00,14300,14750,430,5018,2530,3809,40,552,9,38.85,15.9,100.42,,,,,,,
10-05-2025,15:00:00,14532,15000,447,5004,2701,4011,40,428,7,38.83,15.65,100.31,,,,,,,
10-05-2025,16:00:00,14425,14900,454,4968,2625,4170,40,279,8,38.36,15.46,100.24,,,,,,,
10-05-2025,17:00:00,14303,14700,379,4862,2810,4129,40,132,6,37.79,15.45,100.2,,,,,,,
10-05-2025,18:00:00,14263,14650,370,4930,3116,3788,80,25,3,36.33,15.58,100.2,,,,,,,
10-05-2025,19:00:00,15550,16100,525,5573,3345,4309,40,0,1,33.24,17.64,100.25,,,,,,,
10-05-2025,20:00:00,16201,16850,620,5551,3765,4560,40,0,0,31.96,17.5,100.33,,,,,,,
10-05-2025,21:00:00,16603,17000,379,5694,3953,4744,40,0,0,30.99,18.21,100.43,Evening Peak,,,,,,
10-05-2025,22:00:00,16368,16700,317,5604,3711,4840,40,0,0,30.1,19.07,100.5,,,,,,,
10-05-2025,23:00:00,16373,16750,360,5534,3668,4949,40,0,0,29.39,19.62,100.51,,,,,,,
11-05-2025,00:00:00,15030,15050,19,5487,2802,4269,40,0,0,28.78,19.95,100.47,,,,,,,
11-05-2025,01:00:00,16092,16550,437,5413,3308,5005,40,0,0,28.2,20.11,100.43,,,,,,,
11-05-2025,02:00:00,15846,16300,434,5493,3025,4953,40,0,0,27.63,20.17,100.4,,,,,,,
11-05-2025,03:00:00,15491,15850,343,5421,3112,4589,40,0,0,27.09,20.15,100.4,,,,,,,
11-05-2025,04:00:00,15103,15450,331,5417,2732,4585,40,0,0,26.61,20.15,100.4,,,,,,,
11-05-2025,05:00:00,14885,15200,301,5603,2330,4584,40,0,0,26.29,20.18,100.43,,,,,,,
11-05-2025,06:00:00,13993,14300,293,5413,1557,4612,40,28,0,26.23,20.2,100.49,,,,,,,
11-05-2025,07:00:00,13736,14000,252,5517,1046,4647,40,140,0,27.32,20.37,100.56,,,,,,,
11-05-2025,08:00:00,13593,13850,245,5455,990,4578,40,291,0,29.53,19.59,100.61,,,,,,,
11-05-2025,09:00:00,13810,14000,181,5466,1155,4532,40,437,0,32.37,18.14,100.62,,,,,,,
11-05-2025,10:00:00,13955,14120,158,5435,1327,4399,40,544,0,34.84,16.7,100.61,,,,,,,
11-05-2025,11:00:00,14379,14570,182,5496,1536,4487,40,599,0,36.44,16.39,100.55,,,,,,,
11-05-2025,12:00:00,14733,14950,207,5413,1765,4550,40,642,1,37.55,16.32,100.45,Day Peak,,,,,,
11-05-2025,13:00:00,15153,15380,217,5472,2107,4587,40,611,9,38.35,16.37,100.32,,,,,,,
11-05-2025,14:00:00,15552,15820,256,5421,2554,4659,40,538,10,38.74,16.37,100.2,,,,,,,
11-05-2025,15:00:00,15440,15700,248,5443,2615,4606,37,383,17,38.79,16.28,100.11,,,,,,,
11-05-2025,16:00:00,14852,15030,170,5390,2444,4355,39,258,9,38.24,16.12,100.05,,,,,,,
11-05-2025,17:00:00,13943,13980,35,5076,2242,4077,40,105,4,37.48,16.01,100.02,,,,,,,
11-05-2025,18:00:00,12756,12756,0,4703,1853,3747,40,18,1,35.95,16.49,100.04,,,,,,,
11-05-2025,19:00:00,13940,13990,48,5280,2081,4165,40,0,0,33.4,18.33,100.09,,,,,,,
11-05-2025,20:00:00,14904,14945,39,5426,2257,4809,40,0,0,32.23,18.22,100.18,,,,,,,
11-05-2025,21:00:00,15044,15044,0,5502,1970,5113,40,0,0,31.25,18.81,100.29,Evening Peak,,,,,,
11-05-2025,22:00:00,15063,15130,64,5636,2024,4951,40,0,0,30.31,19.74,100.37,,,,,,,
11-05-2025,23:00:00,15222,15270,46,5551,2713,4493,40,0,0,29.64,20.49,100.39,,,,,,,
